2021-03-24 20:44:13.480000,26.0,26.0,26.1,26.0,26.0,26.0,26.2,25.8,25.8,25.9,25.9,25.3,24.8,24.9,24.9,24.7
2021-03-24 20:44:13.583000,26.0,26.0,26.1,26.0,26.0,26.0,26.2,25.8,25.8,25.9,25.9,25.3,24.8,24.9,24.9,24.7
2021-03-24 20:44:13.681000,26.1,26.0,26.1,26.0,26.0,26.0,26.2,25.9,25.7,25.8,25.9,25.4,24.8,24.9,24.9,24.7
2021-03-24 20:44:13.784000,26.1,26.0,26.1,26.0,26.0,26.0,26.2,25.9,25.7,25.8,25.9,25.4,24.8,24.9,24.9,24.7
2021-03-24 20:44:13.886000,26.1,26.1,26.2,26.3,26.1,26.1,26.2,26.2,25.8,25.9,26.0,25.5,24.9,25.0,25.0,24.9
2021-03-24 20:44:13.984000,26.1,26.1,26.2,26.3,26.1,26.1,26.2,26.2,25.8,25.9,26.0,25.5,24.9,25.0,25.0,24.9
2021-03-24 20:44:14.087000,26.0,26.0,26.1,26.5,26.0,26.0,26.2,26.5,25.8,25.8,25.9,25.5,24.8,24.9,24.9,25.0
2021-03-24 20:44:14.188000,26.0,26.0,26.1,26.5,26.0,26.0,26.2,26.5,25.8,25.8,25.9,25.5,24.8,24.9,24.9,25.0
2021-03-24 20:44:14.286000,26.0,26.0,26.1,26.9,26.0,26.0,26.2,26.9,25.8,25.9,26.0,26.1,24.9,24.9,24.9,25.1
2021-03-24 20:44:14.389000,26.0,26.0,26.1,26.9,26.0,26.0,26.2,26.9,25.8,25.9,26.0,26.1,24.9,24.9,24.9,25.1
2021-03-24 20:44:14.491000,26.1,26.0,26.2,27.4,26.1,26.1,26.3,27.6,25.9,26.0,26.1,26.9,25.0,25.0,25.0,25.4
2021-03-24 20:44:14.590000,26.1,26.0,26.2,27.4,26.1,26.1,26.3,27.6,25.9,26.0,26.1,26.9,25.0,25.0,25.0,25.4
2021-03-24 20:44:14.692000,26.0,26.0,26.2,27.5,26.0,26.0,26.2,28.3,25.8,25.9,26.0,27.3,24.9,25.0,25.0,25.5
2021-03-24 20:44:14.795000,26.0,26.0,26.2,27.5,26.0,26.0,26.2,28.3,25.8,25.9,26.0,27.3,24.9,25.0,25.0,25.5
2021-03-24 20:44:14.897000,26.0,26.0,26.5,27.1,26.0,26.0,26.4,28.5,25.8,25.9,26.2,27.4,24.8,24.9,25.2,25.4
2021-03-24 20:44:14.995000,26.0,26.0,26.5,27.1,26.0,26.0,26.4,28.5,25.8,25.9,26.2,27.4,24.8,24.9,25.2,25.4
2021-03-24 20:44:15.097000,26.1,26.1,27.3,26.6,26.1,26.1,27.0,28.1,25.8,26.0,26.5,27.1,24.9,25.0,25.4,25.5
2021-03-24 20:44:15.200000,26.1,26.1,27.3,26.6,26.1,26.1,27.0,28.1,25.8,26.0,26.5,27.1,24.9,25.0,25.4,25.5
2021-03-24 20:44:15.298000,26.1,26.1,27.8,26.3,26.1,26.1,27.8,27.5,25.9,26.0,26.7,26.4,24.9,25.0,25.4,25.4
2021-03-24 20:44:15.401000,26.1,26.1,27.8,26.3,26.1,26.1,27.8,27.5,25.9,26.0,26.7,26.4,24.9,25.0,25.4,25.4
2021-03-24 20:44:15.503000,26.1,26.3,28.1,26.2,26.1,26.2,28.5,26.9,25.9,26.0,27.1,25.9,25.0,25.0,25.6,25.0
2021-03-24 20:44:15.601000,26.1,26.3,28.1,26.2,26.1,26.2,28.5,26.9,25.9,26.0,27.1,25.9,25.0,25.0,25.6,25.0
2021-03-24 20:44:15.704000,26.1,26.6,27.9,26.1,26.1,26.3,28.9,26.4,25.9,26.0,27.5,25.7,24.9,25.1,25.9,24.8
2021-03-24 20:44:15.806000,26.1,26.6,27.9,26.1,26.1,26.3,28.9,26.4,25.9,26.0,27.5,25.7,24.9,25.1,25.9,24.8
2021-03-24 20:44:15.905000,26.1,27.2,27.2,26.0,26.1,26.6,29.0,26.1,25.9,26.2,27.9,25.5,24.9,25.1,26.1,24.8
2021-03-24 20:44:16.007000,26.1,27.2,27.2,26.0,26.1,26.6,29.0,26.1,25.9,26.2,27.9,25.5,24.9,25.1,26.1,24.8
2021-03-24 20:44:16.109000,26.2,27.1,26.5,26.0,26.2,27.6,28.8,26.0,25.9,26.6,28.3,25.5,24.9,25.3,26.2,24.8
2021-03-24 20:44:16.208000,26.1,26.4,26.3,26.0,26.4,28.8,28.2,26.0,26.0,27.2,28.2,25.4,24.9,25.5,26.1,24.7
2021-03-24 20:44:16.311000,26.1,26.4,26.3,26.0,26.4,28.8,28.2,26.0,26.0,27.2,28.2,25.4,24.9,25.5,26.1,24.7
2021-03-24 20:44:16.413000,26.0,26.1,26.2,25.9,26.4,28.5,27.4,25.9,26.0,27.8,28.0,25.3,24.9,25.6,26.0,24.6
2021-03-24 20:44:16.511000,26.0,26.1,26.2,25.9,26.4,28.5,27.4,25.9,26.0,27.8,28.0,25.3,24.9,25.6,26.0,24.6
2021-03-24 20:44:16.614000,26.0,26.0,26.1,25.8,26.2,27.4,26.8,25.8,26.1,28.3,27.9,25.3,25.0,25.7,25.9,24.6
2021-03-24 20:44:16.716000,26.0,26.0,26.1,25.8,26.2,27.4,26.8,25.8,26.1,28.3,27.9,25.3,25.0,25.7,25.9,24.6
2021-03-24 20:44:16.814000,26.1,26.0,26.2,25.9,26.1,26.8,26.7,25.8,26.3,28.8,27.9,25.4,25.0,25.9,26.0,24.7
2021-03-24 20:44:16.917000,26.1,26.0,26.2,25.9,26.1,26.8,26.7,25.8,26.3,28.8,27.9,25.4,25.0,25.9,26.0,24.7
2021-03-24 20:44:17.019000,26.1,26.1,26.3,26.0,26.1,26.8,26.8,25.8,26.3,29.0,28.0,25.4,25.0,26.1,26.0,24.7
2021-03-24 20:44:17.121000,26.1,26.1,26.3,26.0,26.1,26.8,26.8,25.8,26.3,29.0,28.0,25.4,25.0,26.1,26.0,24.7
2021-03-24 20:44:17.220000,26.1,26.2,26.3,26.0,26.3,27.3,27.0,25.9,26.2,28.7,28.1,25.4,25.0,26.0,26.0,24.8
