2021-03-24 18:51:35.715000,22.6,22.5,22.7,22.5,22.9,22.6,22.7,22.4,22.9,22.5,22.9,22.5,22.2,22.6,22.8,22.7
2021-03-24 18:51:35.813000,22.7,22.5,22.7,22.4,23.4,22.6,22.6,22.5,23.4,22.5,22.9,22.5,22.4,22.6,22.8,22.6
2021-03-24 18:51:35.915000,22.7,22.5,22.7,22.4,23.4,22.6,22.6,22.5,23.4,22.5,22.9,22.5,22.4,22.6,22.8,22.6
2021-03-24 18:51:36.019000,23.0,22.6,22.8,22.4,24.1,22.7,22.7,22.5,24.0,22.6,22.9,22.5,22.9,22.7,22.9,22.6
2021-03-24 18:51:36.116000,23.0,22.6,22.8,22.4,24.1,22.7,22.7,22.5,24.0,22.6,22.9,22.5,22.9,22.7,22.9,22.6
2021-03-24 18:51:36.219000,23.4,22.5,22.7,22.4,24.9,22.8,22.7,22.4,24.4,22.5,22.8,22.4,23.8,22.7,22.8,22.5
2021-03-24 18:51:36.321000,23.4,22.5,22.7,22.4,24.9,22.8,22.7,22.4,24.4,22.5,22.8,22.4,23.8,22.7,22.8,22.5
2021-03-24 18:51:36.420000,23.1,22.6,22.7,22.3,25.1,24.1,22.8,22.4,24.6,22.8,22.9,22.4,24.3,22.7,22.7,22.5
2021-03-24 18:51:36.523000,23.1,22.6,22.7,22.3,25.1,24.1,22.8,22.4,24.6,22.8,22.9,22.4,24.3,22.7,22.7,22.5
2021-03-24 18:51:36.627000,22.6,22.6,22.8,22.3,23.8,25.5,23.4,22.4,24.3,24.1,23.9,22.6,24.2,22.8,22.8,22.6
2021-03-24 18:51:36.722000,22.6,22.6,22.8,22.3,23.8,25.5,23.4,22.4,24.3,24.1,23.9,22.6,24.2,22.8,22.8,22.6
2021-03-24 18:51:36.825000,22.6,22.6,22.7,22.4,22.8,24.2,23.8,22.4,23.5,25.0,25.5,22.8,24.1,23.2,23.4,22.9
2021-03-24 18:51:36.927000,22.6,22.6,22.7,22.4,22.8,24.2,23.8,22.4,23.5,25.0,25.5,22.8,24.1,23.2,23.4,22.9
2021-03-24 18:51:37.026000,22.5,22.5,22.7,22.4,22.6,22.7,23.2,22.4,22.8,23.8,24.9,23.2,23.8,23.8,24.6,23.7
2021-03-24 18:51:37.129000,22.5,22.5,22.7,22.4,22.6,22.7,23.2,22.4,22.8,23.8,24.9,23.2,23.8,23.8,24.6,23.7
2021-03-24 18:51:37.230000,22.5,22.5,22.6,22.4,22.6,22.5,22.6,22.4,22.6,22.6,23.3,22.9,23.6,24.2,25.4,25.1
2021-03-24 18:51:37.329000,22.5,22.5,22.6,22.4,22.6,22.5,22.6,22.4,22.6,22.6,23.3,22.9,23.6,24.2,25.4,25.1
2021-03-24 18:51:37.431000,22.4,22.4,22.6,22.4,22.6,22.5,22.6,22.4,22.7,22.5,22.9,22.5,23.6,24.3,25.4,26.0
2021-03-24 18:51:37.534000,22.4,22.4,22.6,22.4,22.6,22.5,22.6,22.4,22.7,22.5,22.9,22.5,23.6,24.3,25.4,26.0
2021-03-24 18:51:37.636000,22.4,22.4,22.6,22.3,22.5,22.5,22.6,22.3,22.6,22.5,22.9,22.5,23.6,24.3,25.5,26.0
2021-03-24 18:51:37.734000,22.4,22.4,22.6,22.3,22.5,22.5,22.6,22.3,22.6,22.5,22.9,22.5,23.6,24.3,25.5,26.0
2021-03-24 18:51:37.838000,22.5,22.4,22.6,22.3,22.5,22.4,22.6,22.3,22.6,22.5,22.9,22.5,23.6,24.3,25.5,26.0
2021-03-24 18:51:37.939000,22.5,22.4,22.6,22.3,22.5,22.4,22.6,22.3,22.6,22.5,22.9,22.5,23.6,24.3,25.5,26.0
2021-03-24 18:51:38.039000,22.5,22.4,22.6,22.3,22.6,22.4,22.5,22.4,22.6,22.5,22.9,22.5,23.6,24.2,25.4,25.9
2021-03-24 18:51:38.142000,22.5,22.4,22.6,22.3,22.6,22.4,22.5,22.4,22.6,22.5,22.9,22.5,23.6,24.2,25.4,25.9
2021-03-24 18:51:38.242000,22.5,22.5,22.6,22.3,22.6,22.4,22.5,22.4,22.6,22.5,22.9,22.5,23.5,24.2,25.2,25.6
2021-03-24 18:51:38.340000,22.5,22.5,22.6,22.3,22.6,22.4,22.5,22.4,22.6,22.5,22.9,22.5,23.5,24.2,25.2,25.6
2021-03-24 18:51:38.443000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.6,22.6,23.0,22.5,23.3,24.2,25.1,25.2
2021-03-24 18:51:38.545000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.6,22.6,23.0,22.5,23.3,24.2,25.1,25.2
2021-03-24 18:51:38.644000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.7,22.9,23.1,22.6,23.0,24.3,25.2,24.9
2021-03-24 18:51:38.746000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.7,22.9,23.1,22.6,23.0,24.3,25.2,24.9
2021-03-24 18:51:38.848000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.8,23.2,23.3,22.7,22.9,24.3,25.2,24.6
2021-03-24 18:51:38.946000,22.4,22.4,22.6,22.3,22.6,22.4,22.6,22.4,22.8,23.2,23.3,22.7,22.9,24.3,25.2,24.6
2021-03-24 18:51:39.049000,22.4,22.4,22.6,22.3,22.5,22.4,22.6,22.4,22.7,23.2,23.4,22.9,22.8,24.2,25.3,24.4
