2021-03-24 21:08:32.319000,26.7,26.7,26.9,26.8,26.8,26.6,26.8,28.1,26.3,26.3,26.6,27.3,26.4,26.6,26.3,25.7
2021-03-24 21:08:32.421000,26.7,26.7,26.9,26.8,26.8,26.6,26.9,28.2,26.3,26.3,26.7,27.3,26.5,26.6,26.3,25.7
2021-03-24 21:08:32.520000,26.7,26.7,26.9,26.8,26.8,26.6,26.9,28.2,26.3,26.3,26.7,27.3,26.5,26.6,26.3,25.7
2021-03-24 21:08:32.622000,26.7,26.7,26.9,26.8,26.8,26.7,27.1,28.2,26.3,26.4,26.8,27.1,26.5,26.6,26.3,25.8
2021-03-24 21:08:32.724000,26.7,26.7,26.9,26.8,26.8,26.7,27.1,28.2,26.3,26.4,26.8,27.1,26.5,26.6,26.3,25.8
2021-03-24 21:08:32.827000,26.7,26.7,26.9,26.8,26.8,26.7,27.4,27.9,26.3,26.3,26.9,27.0,26.5,26.7,26.3,25.7
2021-03-24 21:08:32.925000,26.7,26.7,26.9,26.8,26.8,26.7,27.4,27.9,26.3,26.3,26.9,27.0,26.5,26.7,26.3,25.7
2021-03-24 21:08:33.027000,26.7,26.8,27.1,26.8,26.8,26.7,28.1,27.4,26.3,26.3,27.2,26.8,26.5,26.6,26.3,25.7
2021-03-24 21:08:33.130000,26.7,26.8,27.3,26.8,26.8,26.9,28.9,27.0,26.3,26.4,27.7,26.6,26.4,26.6,26.3,25.7
2021-03-24 21:08:33.228000,26.7,26.8,27.3,26.8,26.8,26.9,28.9,27.0,26.3,26.4,27.7,26.6,26.4,26.6,26.3,25.7
2021-03-24 21:08:33.330000,26.7,26.8,27.2,26.8,26.9,27.4,28.9,26.7,26.3,26.9,28.1,26.5,26.4,26.6,26.4,25.6
2021-03-24 21:08:33.433000,26.7,26.8,27.2,26.8,26.9,27.4,28.9,26.7,26.3,26.9,28.1,26.5,26.4,26.6,26.4,25.6
2021-03-24 21:08:33.531000,26.7,26.8,27.0,26.7,26.9,27.4,27.6,26.7,26.6,28.1,27.8,26.5,26.6,26.9,26.4,25.7
2021-03-24 21:08:33.633000,26.7,26.8,27.0,26.7,26.9,27.4,27.6,26.7,26.6,28.1,27.8,26.5,26.6,26.9,26.4,25.7
2021-03-24 21:08:33.736000,26.7,26.8,26.9,26.7,26.9,26.9,26.8,26.6,27.0,28.2,27.4,26.4,26.9,27.2,26.3,25.7
2021-03-24 21:08:33.834000,26.7,26.8,26.9,26.7,26.9,26.9,26.8,26.6,27.0,28.2,27.4,26.4,26.9,27.2,26.3,25.7
2021-03-24 21:08:33.937000,26.7,26.8,26.9,26.7,26.8,26.7,26.8,26.6,27.2,27.6,27.2,26.4,27.1,27.1,26.3,25.7
2021-03-24 21:08:34.039000,26.7,26.8,26.9,26.7,26.8,26.7,26.8,26.6,27.2,27.6,27.2,26.4,27.1,27.1,26.3,25.7
2021-03-24 21:08:34.138000,26.7,26.7,26.9,26.7,26.9,26.7,26.8,26.6,27.3,27.4,27.0,26.3,27.2,27.0,26.3,25.6
2021-03-24 21:08:34.240000,26.7,26.7,26.9,26.7,26.9,26.7,26.8,26.6,27.3,27.4,27.0,26.3,27.2,27.0,26.3,25.6
2021-03-24 21:08:34.342000,26.7,26.7,26.9,26.6,26.8,26.7,26.8,26.5,27.3,27.2,26.9,26.3,27.3,27.0,26.3,25.6
2021-03-24 21:08:34.440000,26.7,26.7,26.9,26.6,26.8,26.7,26.8,26.5,27.3,27.2,26.9,26.3,27.3,27.0,26.3,25.6
2021-03-24 21:08:34.543000,26.7,26.7,26.8,26.6,26.8,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.4,27.0,26.3,25.6
2021-03-24 21:08:34.645000,26.7,26.7,26.8,26.6,26.8,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.4,27.0,26.3,25.6
2021-03-24 21:08:34.744000,26.7,26.8,26.8,26.7,26.8,26.7,26.8,26.5,27.1,27.2,26.8,26.4,27.3,27.0,26.3,25.6
2021-03-24 21:08:34.846000,26.7,26.8,26.8,26.7,26.8,26.7,26.8,26.5,27.1,27.2,26.8,26.4,27.3,27.0,26.3,25.6
2021-03-24 21:08:34.948000,26.8,26.8,26.9,26.7,26.8,26.7,26.8,26.5,27.2,27.2,26.8,26.3,27.3,27.1,26.3,25.6
2021-03-24 21:08:35.051000,26.8,26.8,26.9,26.7,26.8,26.7,26.8,26.5,27.2,27.2,26.8,26.3,27.3,27.1,26.3,25.6
2021-03-24 21:08:35.149000,26.7,26.7,26.9,26.7,26.8,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.3,27.1,26.3,25.6
2021-03-24 21:08:35.251000,26.7,26.7,26.9,26.7,26.8,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.3,27.1,26.3,25.6
2021-03-24 21:08:35.354000,26.7,26.7,26.9,26.7,26.9,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.4,27.1,26.3,25.6
2021-03-24 21:08:35.452000,26.7,26.7,26.9,26.7,26.9,26.7,26.8,26.6,27.2,27.2,26.8,26.4,27.4,27.1,26.3,25.6
2021-03-24 21:08:35.555000,26.8,26.7,26.9,26.6,26.8,26.7,26.8,26.6,27.1,27.2,26.8,26.3,27.4,27.1,26.3,25.6
2021-03-24 21:08:35.657000,26.8,26.7,26.9,26.6,26.8,26.7,26.8,26.6,27.1,27.2,26.8,26.3,27.4,27.1,26.3,25.6
2021-03-24 21:08:35.755000,26.8,26.7,26.9,26.7,26.8,26.7,26.8,26.6,27.1,27.2,26.8,26.3,27.4,27.1,26.3,25.7
2021-03-24 21:08:35.857000,26.8,26.7,26.9,26.7,26.8,26.7,26.8,26.6,27.1,27.2,26.8,26.3,27.4,27.1,26.3,25.7
